serno,tmfc,tmfc_d,ID,tmfc_h,pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2,tab
AMI242210004,2.0221E+13,20221023,7029,21,4.7,2.9,2.8,33.3,22.5,118.63,0.4,2.25,1.6,343.8,390,0
AMI242210004,2.0221E+13,20221023,7030,21,5.6,3.3,3.1,33.2,22.6,121.89,0.39,1.85,1.6,347.9,389,0
AMI242210004,2.0221E+13,20221023,7031,21,4.8,3.3,3.1,33.4,22.5,116.39,0.39,0.41,1.6,340.4,389,0
AMI242210004,2.0221E+13,20221023,7032,21,4.8,2.9,2.8,33.2,22.5,122.7,0.38,1.9,1.6,345.8,389,0
AMI242210004,2.0221E+13,20221023,7033,21,5.3,3.1,2.9,33.1,22.5,120.87,0.39,1.63,1.6,341.4,389,0
AMI242210004,2.0221E+13,20221023,7034,21,4.9,3,2.8,33.3,22.4,118.63,0.39,0.81,1.6,341.8,390,0
AMI242210004,2.0221E+13,20221023,7035,21,5,3.2,3,33.3,22.5,119.85,0.4,1.57,1.6,342.3,390,0
AMI242210004,2.0221E+13,20221023,7036,21,5.5,3.2,3,33.4,22.5,124.53,0.39,2.62,1.6,347.6,390,0
AMI242210004,2.0221E+13,20221023,7037,21,5.2,3.2,3,33.4,22.4,123.31,0.4,2.3,1.6,350.1,391,0
AMI242210004,2.0221E+13,20221023,7038,21,5.4,3,2.8,33.1,22.4,121.27,0.41,1.18,1.3,343.6,391,0
AMI242210004,2.0221E+13,20221023,7039,21,6,3.4,3.2,33.2,22.5,118.84,0.4,1.51,1.3,340,392,0
AMI242210004,2.0221E+13,20221023,7040,21,5.7,3.3,3.1,33.1,22.5,119.04,0.4,1.77,1.3,339.7,392,0
AMI242210004,2.0221E+13,20221023,7041,21,5.2,3.1,2.9,33.2,22.5,121.07,0.4,1.25,1.3,342.4,393,0
AMI242210004,2.0221E+13,20221023,7042,22,6.1,3.4,3.2,33.1,22.5,119.86,0.4,0.87,1.3,340.2,393,0
AMI242210004,2.0221E+13,20221023,7043,22,5.1,3.1,2.9,33.2,22.4,119.25,0.41,1.41,1.3,337.9,393,0
AMI242210004,2.0221E+13,20221023,7044,22,5.1,3.1,2.9,33.2,22.5,120.68,0.4,2.77,1.3,340.3,393,0
AMI242210004,2.0221E+13,20221023,7045,22,5.3,3.2,3,33.2,22.5,121.49,0.4,2.48,1.3,343,393,0
AMI242210004,2.0221E+13,20221023,7046,22,5.2,3.3,3.1,33.2,22.4,121.69,0.4,1.23,1.3,341.9,393,0
AMI242210004,2.0221E+13,20221023,7047,22,5.1,3.2,3,33.2,22.5,119.46,0.4,1.53,1.3,341.2,392,0
AMI242210004,2.0221E+13,20221023,7048,22,5.4,2.9,2.8,33.3,22.5,121.49,0.4,2.63,1.1,340.7,392,0
AMI242210004,2.0221E+13,20221023,7049,22,5.4,3.1,2.9,33.2,22.4,120.67,0.41,1.13,1.1,337.8,392,0
AMI242210004,2.0221E+13,20221023,7050,22,4.8,3,2.8,33.1,22.4,116.81,0.4,0.39,1.1,337.2,392,0
AMI242210004,2.0221E+13,20221023,7051,22,5.1,3.2,3,33.1,22.5,120.67,0.41,1.58,1.1,337.1,392,0
AMI242210004,2.0221E+13,20221023,7052,22,6.4,2.9,2.8,32.9,22.5,119.04,0.41,1.27,1.1,334.4,391,0
AMI242210004,2.0221E+13,20221023,7053,22,5.7,3.1,2.9,32.9,22.5,117.42,0.42,1.85,1.1,328.1,390,0
AMI242210004,2.0221E+13,20221023,7054,22,5.1,3.3,3.1,32.9,22.4,117.62,0.42,2.68,1.1,329.2,390,0
AMI242210004,2.0221E+13,20221023,7055,22,4.9,3.1,2.9,33.2,22.4,118.64,0.42,2.63,1.1,332.4,389,0
AMI242210004,2.0221E+13,20221023,7056,22,4.9,3.1,2.9,33.1,22.5,120.27,0.41,2.44,1.1,334.3,389,0
AMI242210004,2.0221E+13,20221023,7057,22,4.9,3.1,2.9,33.2,22.4,121.49,0.4,2.87,1.1,337.4,389,0
AMI242210004,2.0221E+13,20221023,7058,22,5.5,3.2,3,33,22.4,122.1,0.41,0.68,0.7,339,388,0
AMI242210004,2.0221E+13,20221023,7059,22,5.5,3.2,3,33.3,22.4,120.06,0.41,1.67,0.7,337.2,388,0
AMI242210004,2.0221E+13,20221023,7060,22,4.9,2.7,2.6,33,22.4,120.07,0.41,0.4,0.7,336.9,388,0
AMI242210004,2.0221E+13,20221023,7061,22,4.9,2.7,2.6,32.9,22.5,114.78,0.42,1.27,0.7,329.8,388,0
AMI242210004,2.0221E+13,20221023,7062,22,6.1,3.4,3.2,32.9,22.4,119.66,0.41,2.49,0.7,331.1,387,0
AMI242210004,2.0221E+13,20221023,7063,22,5.3,3.3,3.1,33.1,22.4,120.06,0.42,2.8,0.7,335.5,388,0
AMI242210004,2.0221E+13,20221023,7064,22,5,2.8,2.7,32.9,22.4,118.84,0.42,2.42,0.7,336.3,387,0
AMI242210004,2.0221E+13,20221023,7065,22,4.9,2.8,2.7,33,22.4,117.63,0.42,2.09,0.7,331.2,387,0
AMI242210004,2.0221E+13,20221023,7066,22,4.9,2.8,2.7,33,22.4,119.26,0.42,1.15,0.7,331.5,387,0
AMI242210004,2.0221E+13,20221023,7067,22,4.9,2.8,2.7,33,22.3,119.25,0.41,1.48,0.7,329.6,387,0
AMI242210004,2.0221E+13,20221023,7068,22,5.1,3.2,3,32.8,22.4,119.25,0.41,1.94,0.7,330.3,388,0
AMI242210004,2.0221E+13,20221023,7069,22,5.1,2.8,2.7,33.1,22.4,118.04,0.42,1.21,0.7,330.5,389,0
AMI242210004,2.0221E+13,20221023,7070,22,5,3.1,2.9,33,22.5,119.66,0.41,2.61,0.7,334.5,389,0
AMI242210004,2.0221E+13,20221023,7071,22,5.8,2.8,2.7,32.9,22.4,119.87,0.42,1.69,0.7,334,389,0
AMI242210004,2.0221E+13,20221023,7072,22,5,2.9,2.8,32.9,22.5,121.09,0.41,2.14,0.7,334.9,389,0
AMI242210004,2.0221E+13,20221023,7073,22,5.4,2.8,2.7,33.1,22.4,120.07,0.41,0.38,0.7,334.5,389,0
AMI242210004,2.0221E+13,20221023,7074,22,4.9,3,2.8,33.1,22.5,121.09,0.42,0.42,0.7,334.2,388,0
AMI242210004,2.0221E+13,20221023,7075,22,4.8,2.9,2.8,32.8,22.4,118.85,0.41,2.37,0.7,329,388,0
AMI242210004,2.0221E+13,20221023,7076,22,5.3,2.9,2.8,33,22.4,119.06,0.41,1.28,0.7,326.2,390,0
AMI242210004,2.0221E+13,20221023,7077,22,5.3,2.9,2.8,33.2,22.4,119.26,0.42,2.53,0.7,332.2,390,0
AMI242210004,2.0221E+13,20221023,7078,22,4.8,3,2.8,32.9,22.4,120.68,0.42,3.16,0.6,334.1,390,0
AMI242210004,2.0221E+13,20221023,7079,22,5,3.2,3,32.7,22.5,115.39,0.43,0,0.6,326.1,390,0
AMI242210004,2.0221E+13,20221023,7080,22,5,3.2,3,33,22.4,116.82,0.42,2,0.6,326.8,390,0
AMI242210004,2.0221E+13,20221023,7081,22,5.7,2.6,2.5,33,22.5,116,0.43,0.41,0.6,322.5,390,0
AMI242210004,2.0221E+13,20221023,7082,22,5.7,2.6,2.5,32.8,22.4,117.43,0.42,1.72,0.6,326.7,390,0
AMI242210004,2.0221E+13,20221023,7083,22,5.3,2.9,2.8,33,22.4,120.48,0.41,2.62,0.6,330.1,390,0
AMI242210004,2.0221E+13,20221023,7084,22,5,3,2.8,32.9,22.5,120.89,0.42,2.15,0.6,329.9,390,0
AMI242210004,2.0221E+13,20221023,7085,22,4.7,3,2.8,32.9,22.4,121.09,0.42,0.43,0.6,328,390,0
AMI242210004,2.0221E+13,20221023,7086,22,4.9,3,2.8,33,22.4,119.66,0.42,1.73,0.6,326.7,390,0
AMI242210004,2.0221E+13,20221023,7087,22,4.9,3,2.8,32.9,22.4,119.06,0.42,2.51,0.6,329.7,390,0
AMI242210004,2.0221E+13,20221023,7088,22,4.7,2.9,2.8,32.8,22.4,119.06,0.41,2.66,0.9,327.4,390,0
AMI242210004,2.0221E+13,20221023,7089,22,4.4,2.9,2.8,32.6,22.5,118.24,0.42,1.8,0.9,326.5,389,0
AMI242210004,2.0221E+13,20221023,7090,22,4.9,2.8,2.7,32.7,22.5,116.01,0.42,1.26,0.9,323.4,389,0
AMI242210004,2.0221E+13,20221023,7091,22,4.9,2.8,2.7,32.8,22.4,116.21,0.43,1.35,0.9,321.2,389,0
AMI242210004,2.0221E+13,20221023,7092,22,4.7,3.1,2.9,32.7,22.4,119.05,0.41,0.5,0.9,322.6,389,0
AMI242210004,2.0221E+13,20221023,7093,22,5.8,3.1,2.9,32.8,22.5,116.41,0.42,0.88,0.9,323.1,390,0
AMI242210004,2.0221E+13,20221023,7094,22,5.1,3.1,2.9,32.5,22.5,115.8,0.42,1.8,0.9,320.3,391,0
AMI242210004,2.0221E+13,20221023,7095,22,5.3,3.1,2.9,32.6,22.4,115.39,0.42,1.49,0.9,317.7,391,0
AMI242210004,2.0221E+13,20221023,7096,22,5.1,3.2,3,32.6,22.4,118.65,0.42,0.85,0.9,322.6,391,0
AMI242210004,2.0221E+13,20221023,7097,22,5.4,3.5,3.3,32.8,22.4,118.45,0.42,0.38,0.9,323.5,391,0
AMI242210004,2.0221E+13,20221023,7098,22,5.4,3.3,3.1,32.8,22.5,120.08,0.42,2.24,0.9,324.4,391,0
AMI242210004,2.0221E+13,20221023,7099,22,5.4,3.3,3.1,32.9,22.4,119.87,0.42,2.38,0.9,325.5,391,0
AMI242210004,2.0221E+13,20221023,7100,22,5.7,3.4,3.2,32.8,22.4,119.26,0.42,0.83,0.9,322,392,0
AMI242210004,2.0221E+13,20221023,7101,22,5.7,3.4,3.2,32.9,22.4,119.27,0.42,1.26,0.9,324.5,392,0
AMI242210004,2.0221E+13,20221023,7102,23,5,3,2.8,32.9,22.4,118.25,0.42,0,0.9,321.4,392,0
AMI242210004,2.0221E+13,20221023,7103,23,5.6,3.2,3,32.7,22.5,115.61,0.42,2.25,0.9,319.5,392,0
AMI242210004,2.0221E+13,20221023,7104,23,5.1,3.1,2.9,32.8,22.4,118.66,0.43,1.5,0.9,320.9,391,0
AMI242210004,2.0221E+13,20221023,7105,23,5.2,3.2,3,32.7,22.4,118.04,0.43,1.14,0.9,321.1,391,0
AMI242210004,2.0221E+13,20221023,7106,23,5.1,3.2,3,32.4,22.4,114.38,0.43,0.79,0.9,314.2,390,0
AMI242210004,2.0221E+13,20221023,7107,23,4.9,3.2,3,32.7,22.5,115.19,0.43,1.79,0.9,314.6,389,0
AMI242210004,2.0221E+13,20221023,7108,23,5,3.1,2.9,32.6,22.5,118.04,0.41,2.3,1.2,315.9,389,0
AMI242210004,2.0221E+13,20221023,7109,23,5.4,3.3,3.1,32.7,22.3,116.41,0.41,0.91,1.2,315.6,389,0
AMI242210004,2.0221E+13,20221023,7110,23,5.4,3.3,3.1,32.7,22.4,117.84,0.42,1.81,1.2,318.5,389,0
AMI242210004,2.0221E+13,20221023,7111,23,5.1,2.8,2.7,32.7,22.4,114.38,0.42,0.8,1.2,312.3,388,0
AMI242210004,2.0221E+13,20221023,7112,23,5.1,2.8,2.7,32.5,22.4,114.99,0.42,0.93,1.2,312.9,388,0
AMI242210004,2.0221E+13,20221023,7113,23,5.1,3,2.8,32.7,22.3,115.8,0.42,1.26,1.2,313.4,388,0
AMI242210004,2.0221E+13,20221023,7114,23,5.5,3.1,2.9,32.9,22.4,116.82,0.42,1.28,1.2,314,389,0
AMI242210004,2.0221E+13,20221023,7115,23,5.5,3.3,3.1,32.6,22.4,117.44,0.42,2.2,1.2,315,390,0
AMI242210004,2.0221E+13,20221023,7116,23,4.7,2.8,2.7,32.5,22.3,117.84,0.41,0,1.2,313.7,390,0
AMI242210004,2.0221E+13,20221023,7117,23,5.1,2.9,2.8,32.6,22.4,115.2,0.41,2.27,1.2,313.6,390,0
AMI242210004,2.0221E+13,20221023,7118,23,5.1,2.9,2.8,32.6,22.4,115.2,0.41,1.2,1.2,310.6,390,0
AMI242210004,2.0221E+13,20221023,7119,23,4.5,3,2.8,32.6,22.3,114.79,0.41,1.89,1.6,309,391,0
AMI242210004,2.0221E+13,20221023,7120,23,5.3,3.1,2.9,32.6,22.4,116.21,0.41,1.98,1.6,310.8,391,0
AMI242210004,2.0221E+13,20221023,7121,23,6.4,3.1,2.9,32.6,22.4,118.24,0.41,1.76,1.6,313.2,391,0
AMI242210004,2.0221E+13,20221023,7122,23,5.8,3.5,3.3,32.6,22.3,117.03,0.41,0.42,1.6,313.6,391,0
AMI242210004,2.0221E+13,20221023,7123,23,5.2,3.2,3,32.5,22.4,114.38,0.41,1.59,1.6,308.6,391,0
AMI242210004,2.0221E+13,20221023,7124,23,5.6,3.4,3.2,32.4,22.5,114.99,0.4,1.74,1.6,309.3,390,0
AMI242210004,2.0221E+13,20221023,7125,23,5,3.2,3,32.5,22.5,116.01,0.4,1.59,1.6,311.1,391,0
AMI242210004,2.0221E+13,20221023,7126,23,5,3.2,3,32.6,22.4,117.64,0.41,1.77,1.6,313.6,391,0
AMI242210004,2.0221E+13,20221023,7127,23,5.4,2.9,2.8,32.6,22.5,117.03,0.41,1.24,1.6,315.3,390,0
AMI242210004,2.0221E+13,20221023,7128,23,5,2.9,2.8,32.4,22.4,115.4,0.41,0.84,1.1,313.3,390,0
AMI242210004,2.0221E+13,20221023,7129,23,5,2.9,2.8,32.5,22.5,117.64,0.41,1.23,1.1,312.9,390,0
AMI242210004,2.0221E+13,20221023,7130,23,5.3,3.3,3.1,32.4,22.4,115.61,0.4,0.59,1.1,310,390,0
AMI242210004,2.0221E+13,20221023,7131,23,4.8,2.8,2.7,32.7,22.4,117.85,0.41,0,1.1,311.7,390,0
AMI242210004,2.0221E+13,20221023,7132,23,5.4,3.1,2.9,32.7,22.3,118.25,0.41,0.49,1.1,314.6,389,0
AMI242210004,2.0221E+13,20221023,7133,23,5.4,3.1,2.9,32.5,22.4,116.63,0.41,1.36,1.1,315,389,0
AMI242210004,2.0221E+13,20221023,7134,23,5.4,3.1,2.9,32.4,22.3,117.03,0.41,1.62,1.1,312.9,389,0
AMI242210004,2.0221E+13,20221023,7135,23,5.2,3.2,3,32.6,22.5,115.62,0.4,0.79,1.1,310.1,389,0
AMI242210004,2.0221E+13,20221023,7136,23,5.2,3.2,3,32.3,22.4,115.61,0.41,3.19,1.1,312,389,0
AMI242210004,2.0221E+13,20221023,7137,23,5,3,2.8,32.6,22.4,115.41,0.41,0.84,1.1,309.8,389,0
AMI242210004,2.0221E+13,20221023,7138,23,5.5,3.3,3.1,32.4,22.3,113.78,0.41,1.38,1.1,308.4,388,0
AMI242210004,2.0221E+13,20221023,7139,23,5.3,3.2,3,32.5,22.4,114.8,0.4,2.29,1.1,309.9,389,0
AMI242210004,2.0221E+13,20221023,7140,23,6.2,3.3,3.1,32.5,22.4,115.82,0.4,0.88,1.1,309.4,389,0
AMI242210004,2.0221E+13,20221023,7141,23,4.7,3.1,2.9,32.4,22.4,111.95,0.41,0.38,1.1,307.4,390,0
AMI242210004,2.0221E+13,20221023,7142,23,5.8,3.1,2.9,32.5,22.4,115.42,0.41,0.73,1.1,311,390,0
AMI242210004,2.0221E+13,20221023,7143,23,5.8,3.1,2.9,32.4,22.5,117.45,0.4,1.37,1.1,314.5,390,0
AMI242210004,2.0221E+13,20221023,7144,23,4.9,3,2.8,32.4,22.4,114.6,0.4,0.51,1.1,311.3,390,0
AMI242210004,2.0221E+13,20221023,7145,23,5.5,3.2,3,32.6,22.3,115.21,0.4,1.36,1.1,310.5,390,0
AMI242210004,2.0221E+13,20221023,7146,23,5.5,3.2,3,32.4,22.4,116.02,0.4,1.54,1.1,310.2,389,0
AMI242210004,2.0221E+13,20221023,7147,23,5.7,3.2,3,32.4,22.4,114.81,0.41,0,1.1,308.3,389,0
AMI242210004,2.0221E+13,20221023,7148,23,5.8,3.4,3.2,32.5,22.4,114.4,0.4,0.35,1.1,309.3,391,0
AMI242210004,2.0221E+13,20221023,7149,23,5.8,3.4,3.2,32.3,22.4,115.83,0.41,1.31,1.1,311.1,391,0
AMI242210004,2.0221E+13,20221023,7150,23,6.7,3,2.8,32.5,22.4,115.83,0.4,0,1.1,307.8,390,0
AMI242210004,2.0221E+13,20221023,7151,23,5.3,2.7,2.6,32.5,22.3,117.25,0.4,1.29,1.1,311,389,0
AMI242210004,2.0221E+13,20221023,7152,23,4.7,3.1,2.9,32.5,22.3,113.79,0.4,0.79,1.1,307.6,388,0
AMI242210004,2.0221E+13,20221023,7153,23,4.7,3.1,2.9,32.3,22.3,113.79,0.4,0.92,1.1,304.8,388,0
AMI242210004,2.0221E+13,20221023,7154,23,5.1,3.1,2.9,32.5,22.4,115.21,0.4,1.71,1.1,305.5,388,0
AMI242210004,2.0221E+13,20221023,7155,23,5,2.9,2.8,32.4,22.4,113.99,0.4,2.28,1.1,306.9,388,0
AMI242210004,2.0221E+13,20221023,7156,23,5.2,3.2,3,32.4,22.3,113.99,0.4,1.22,1.1,307,388,0
AMI242210004,2.0221E+13,20221023,7157,23,4.8,2.9,2.8,32.4,22.4,116.44,0.4,2.11,1.1,309.2,388,0
AMI242210004,2.0221E+13,20221023,7158,23,5.5,3,2.8,32.4,22.4,115.22,0.4,1.17,1.2,307.2,389,0
AMI242210004,2.0221E+13,20221023,7159,23,6.1,3.5,3.3,32.4,22.4,115.62,0.39,2.8,1.2,310.4,389,0
AMI242210004,2.0221E+13,20221023,7160,23,6.1,3.5,3.3,32.3,22.4,116.64,0.4,1.31,1.2,310.2,389,0
AMI242210004,2.0221E+13,20221023,7161,23,5.7,2.9,2.8,32.4,22.4,115.22,0.4,2.13,1.2,306.6,390,0
AMI242210004,2.0221E+13,20221024,7162,0,5.7,2.9,2.8,32.5,22.4,115.63,0.4,1.8,1.2,309.1,390,0
AMI242210004,2.0221E+13,20221024,7163,0,5.6,3.2,3,32.4,22.3,113.18,0.4,1.02,1.2,302.6,391,0
AMI242210004,2.0221E+13,20221024,7164,0,5.6,3.2,3,32.2,22.4,114.81,0.39,0.86,1.2,306.3,391,0
AMI242210004,2.0221E+13,20221024,7165,0,5.2,2.8,2.7,32.3,22.4,113.59,0.39,0.4,1.2,301.4,390,0
AMI242210004,2.0221E+13,20221024,7166,0,5.6,3.2,3,32.4,22.3,112.98,0.39,1.28,1.2,300.4,391,0
AMI242210004,2.0221E+13,20221024,7167,0,6.5,3.1,2.9,32.5,22.3,95.47,0.33,0.85,1.2,253.5,391,0
AMI242210004,2.0221E+13,20221024,7168,0,5.2,3.2,3,32.3,22.4,114.4,0.39,1.24,1.2,304.4,391,0
AMI242210004,2.0221E+13,20221024,7169,0,5.2,3.2,3,32.3,22.3,113.38,0.39,0.88,1.2,300.8,391,0
AMI242210004,2.0221E+13,20221024,7170,0,5.2,3.2,3,32.4,22.4,114.81,0.39,2.01,1.2,304.5,391,0
AMI242210004,2.0221E+13,20221024,7171,0,5,3,2.8,32.4,22.3,115.83,0.4,1.86,1.2,308.6,391,0
AMI242210004,2.0221E+13,20221024,7172,0,5.4,3,2.8,32.3,22.4,114.61,0.39,1.39,1.2,304.4,391,0
AMI242210004,2.0221E+13,20221024,7173,0,5.2,2.9,2.8,32.3,22.3,114,0.39,0.41,1.2,302.6,391,0
AMI242210004,2.0221E+13,20221024,7174,0,5.7,3.1,2.9,32.4,22.3,114.61,0.39,1.35,1.2,302.2,390,0
AMI242210004,2.0221E+13,20221024,7175,0,5.4,3.2,3,32.3,22.4,114.2,0.38,0.38,1.2,302.6,390,0
AMI242210004,2.0221E+13,20221024,7176,0,5.2,2.9,2.8,32.4,22.3,116.44,0.39,1.36,1.2,305.8,390,0
AMI242210004,2.0221E+13,20221024,7177,0,5,3.2,3,32.4,22.3,114.61,0.39,0,1.2,305.9,390,0
AMI242210004,2.0221E+13,20221024,7178,0,4.9,2.7,2.6,32.3,22.3,114.82,0.39,0.91,1,305.1,390,0
AMI242210004,2.0221E+13,20221024,7179,0,5.4,3.1,2.9,32.3,22.4,115.02,0.39,0,1,304.8,391,0
AMI242210004,2.0221E+13,20221024,7180,0,5.3,2.9,2.8,32.4,22.4,115.63,0.39,0.43,1,306,390,0
AMI242210004,2.0221E+13,20221024,7181,0,7,3.2,3,32.2,22.4,114.2,0.39,0.81,1,306.7,390,0
AMI242210004,2.0221E+13,20221024,7182,0,7,3.2,3,32.2,22.4,114.21,0.39,2.21,1,307.7,390,0
AMI242210004,2.0221E+13,20221024,7183,0,7,3.2,3,32.3,22.3,114.21,0.39,2.77,1,305.9,390,0
AMI242210004,2.0221E+13,20221024,7184,0,7,3.2,3,32.3,22.4,114,0.39,0.49,1,301.9,390,0
AMI242210004,2.0221E+13,20221024,7185,0,4.6,2.7,2.6,32.2,22.4,114,0.38,2.45,1,302.8,390,0
AMI242210004,2.0221E+13,20221024,7186,0,5.8,3.3,3.1,32.2,22.3,113.59,0.38,2.09,1,304.6,391,0
AMI242210004,2.0221E+13,20221024,7187,0,5.8,3.3,3.1,32.3,22.4,114.82,0.38,0.87,1,305.7,391,0
AMI242210004,2.0221E+13,20221024,7188,0,5.8,3.3,3.1,32.2,22.4,115.43,0.39,0.39,1,308.6,391,0
AMI242210004,2.0221E+13,20221024,7189,0,4.8,3,2.8,32.3,22.3,116.45,0.39,1.28,1.1,308.8,390,0
AMI242210004,2.0221E+13,20221024,7190,0,4.8,3,2.8,32.4,22.4,114.21,0.39,2.68,1.1,305.8,390,0
AMI242210004,2.0221E+13,20221024,7191,0,5.9,3.1,2.9,32.2,22.3,115.02,0.38,2.41,1.1,307,390,0
AMI242210004,2.0221E+13,20221024,7192,0,4.9,3.2,3,32.2,22.3,113.59,0.38,0.42,1.1,302.1,389,0
AMI242210004,2.0221E+13,20221024,7193,0,4.9,3.2,3,32.1,22.3,114.2,0.38,1.67,1.1,304,389,0
AMI242210004,2.0221E+13,20221024,7194,0,5.3,3.1,2.9,32.2,22.2,114,0.39,2.94,1.1,303.3,390,0
AMI242210004,2.0221E+13,20221024,7195,0,5.9,3.4,3.2,32.4,22.4,115.02,0.38,0.42,1.1,302,389,0
AMI242210004,2.0221E+13,20221024,7196,0,5.6,3.1,2.9,32.2,22.4,113.6,0.38,2.62,1.1,303.8,389,0
AMI242210004,2.0221E+13,20221024,7197,0,5.1,3,2.8,32.3,22.4,114.41,0.38,1.81,1.1,303.5,388,0
AMI242210004,2.0221E+13,20221024,7198,0,5.3,3.3,3.1,32.1,22.4,114,0.38,1.31,1.3,305.2,388,0
AMI242210004,2.0221E+13,20221024,7199,0,6.2,3.3,3.1,32.2,22.3,111.56,0.38,1.87,1.3,303.4,388,0
AMI242210004,2.0221E+13,20221024,7200,0,5.2,3.2,3,32.2,22.4,115.22,0.39,2.32,1.3,308.1,388,0
AMI242210004,2.0221E+13,20221024,7201,0,4.8,2.8,2.7,32.4,22.3,115.43,0.39,1.94,1.3,307,388,0
AMI242210004,2.0221E+13,20221024,7202,0,4.8,2.8,2.7,32.4,22.3,115.64,0.38,1.32,1.3,306.7,388,0
AMI242210004,2.0221E+13,20221024,7203,0,4.8,2.8,2.7,32.2,22.4,114.01,0.38,1.26,1.3,308.7,388,0
AMI242210004,2.0221E+13,20221024,7204,0,5.6,3.2,3,32.3,22.3,113.81,0.38,0.36,1.3,307.7,388,0
AMI242210004,2.0221E+13,20221024,7205,0,5.5,2.9,2.8,32.1,22.3,113.6,0.37,0,1.3,302.8,388,0
AMI242210004,2.0221E+13,20221024,7206,0,5.5,2.9,2.8,32.2,22.3,113.59,0.38,0.81,1.3,302.1,388,0
AMI242210004,2.0221E+13,20221024,7207,0,5.3,2.8,2.7,32.3,22.4,113.6,0.38,2.34,1.3,305.5,388,0
AMI242210004,2.0221E+13,20221024,7208,0,5.5,3.1,2.9,32.2,22.2,114.21,0.38,0.41,1.3,305,388,0
AMI242210004,2.0221E+13,20221024,7209,0,6,3,2.8,32.2,22.3,114.21,0.37,2.83,1.2,305,386,0
AMI242210004,2.0221E+13,20221024,7210,0,5.8,3.3,3.1,32.2,22.3,114.83,0.37,0.48,1.2,304.8,386,0
AMI242210004,2.0221E+13,20221024,7211,0,5.8,3,2.8,32.1,22.3,114.01,0.38,0,1.2,301.1,386,0
AMI242210004,2.0221E+13,20221024,7212,0,5.5,3.3,3.1,32.2,22.3,115.03,0.38,1.35,1.2,304.2,386,0
AMI242210004,2.0221E+13,20221024,7213,0,5.1,2.9,2.8,32.1,22.4,111.97,0.38,0.87,1.2,301.8,386,0
AMI242210004,2.0221E+13,20221024,7214,0,5.1,2.9,2.8,32.1,22.3,113.6,0.37,2.69,1.2,303.6,385,0
AMI242210004,2.0221E+13,20221024,7215,0,5.1,2.9,2.8,32.2,22.3,114.21,0.37,1.85,1.2,302.8,385,0
AMI242210004,2.0221E+13,20221024,7216,0,5.6,3.2,3,32.1,22.3,113.8,0.37,1.39,1.2,300.8,385,0
AMI242210004,2.0221E+13,20221024,7217,0,5.6,3.2,3,32.1,22.4,112.58,0.37,0.5,1.2,296.8,385,0
AMI242210004,2.0221E+13,20221024,7218,0,5.1,3.2,3,32.2,22.3,114.41,0.37,2.19,1.3,301.4,385,0
AMI242210004,2.0221E+13,20221024,7219,0,5.2,3.1,2.9,32.1,22.4,113.8,0.37,0.48,1.3,304.8,385,0
AMI242210004,2.0221E+13,20221024,7220,0,5.4,3.1,2.9,32.1,22.4,113.6,0.37,0.91,1.3,299.1,385,0
AMI242210004,2.0221E+13,20221024,7221,0,4.9,3.2,3,32.1,22.4,114.62,0.37,2.56,1.3,300.7,385,0
AMI242210004,2.0221E+13,20221024,7222,1,5.8,3.1,2.9,32.1,22.3,115.03,0.37,2.91,1.3,303.5,386,0
AMI242210004,2.0221E+13,20221024,7223,1,5.8,3.1,2.9,32.2,22.3,113.6,0.36,1.88,1.3,303,386,0
AMI242210004,2.0221E+13,20221024,7224,1,5.9,3.3,3.1,32.2,22.4,113.6,0.37,2.12,1.3,301,386,0
AMI242210004,2.0221E+13,20221024,7225,1,5.6,3.3,3.1,32.1,22.3,114.62,0.37,1.7,1.3,300.5,386,0
AMI242210004,2.0221E+13,20221024,7226,1,5.3,2.9,2.8,32,22.3,115.44,0.37,0,1.3,301.1,387,0
AMI242210004,2.0221E+13,20221024,7227,1,5.3,2.9,2.8,31.9,22.3,112.79,0.37,0.88,1.3,299.5,387,0
AMI242210004,2.0221E+13,20221024,7228,1,5,3,2.8,32,22.4,113.6,0.37,2.04,1.1,297.4,389,0
AMI242210004,2.0221E+13,20221024,7229,1,6.2,3.4,3.2,32,22.3,114.01,0.37,1.34,1.1,301,390,0
AMI242210004,2.0221E+13,20221024,7230,1,5.5,3.1,2.9,32,22.4,113.4,0.37,1.7,1.1,300,390,0
AMI242210004,2.0221E+13,20221024,7231,1,4.8,2.9,2.8,32.1,22.3,113.6,0.37,1.27,1.1,298.9,390,0
AMI242210004,2.0221E+13,20221024,7232,1,4.8,2.9,2.8,32.1,22.2,115.03,0.37,1.25,1.1,302.5,390,0
AMI242210004,2.0221E+13,20221024,7233,1,5.6,3.3,3.1,32,22.2,115.64,0.37,2.85,1.1,301.2,390,0
AMI242210004,2.0221E+13,20221024,7234,1,5.6,3.3,3.1,32.1,22.3,114.42,0.36,1.49,1.1,298.4,390,0
AMI242210004,2.0221E+13,20221024,7235,1,5.1,3.4,3.2,32,22.3,115.23,0.37,1.83,1.1,301.2,390,0
AMI242210004,2.0221E+13,20221024,7236,1,5.1,3.4,3.2,32.1,22.3,112.79,0.36,3.2,1.1,299.4,390,0
AMI242210004,2.0221E+13,20221024,7237,1,5.5,3.5,3.3,32,22.3,113.6,0.37,1.3,1.1,297.1,390,0
