pm10,pm25,pm1,humi,temp,hcho,co,no2,rn,voc,co2
7,4.6,4.4,33.8,23.5,242.82,0.7,3.38,1.8,352.3,623
7,4.6,4.4,33.8,23.5,241.4,0.71,2.96,1.8,352.3,621
8.1,5.3,5,34,23.6,241.8,0.71,3.3,1.8,353.1,619
8.3,5.3,5,33.8,23.6,242.81,0.7,3.22,1.8,352,619
7.1,5,4.7,33.9,23.7,242,0.71,2.96,1.8,358.6,618
7.1,5,4.7,33.9,23.5,242,0.71,2.84,1.8,361.8,618
7.1,5.3,5,33.9,23.6,241.8,0.71,2.44,1.8,363.4,618
7.1,5.3,5,33.8,23.6,242.4,0.71,2.51,1.8,365.8,619
7.7,4.8,4.6,33.9,23.6,202.68,0.59,2.06,1.7,304.4,619
7.5,4.8,4.6,33.7,23.6,243.22,0.71,2.3,1.7,364.5,621
7.5,4.8,4.6,33.8,23.6,243.21,0.71,2.44,1.7,365.4,621
7.6,5.3,5,34,23.5,243.2,0.71,2.57,1.7,370.3,622
7.4,5.1,4.8,33.9,23.5,243.2,0.71,1.35,1.7,372.5,622
8.1,4.9,4.7,33.8,23.6,243.21,0.71,2.63,1.7,375.2,624
6.2,4.6,4.4,34,23.6,243.2,0.71,2.26,1.7,377.2,627
7,5,4.7,33.9,23.5,243.2,0.72,2.04,1.7,377,629
7,5,4.7,33.8,23.5,243.6,0.71,1.76,1.7,377,629
7.8,5.1,4.8,33.9,23.5,243.19,0.71,1.28,1.7,376.5,630
7.8,5.1,4.8,33.9,23.7,245.84,0.71,2.15,1.7,369.4,631
6.6,4.8,4.6,33.9,23.7,245.03,0.72,2.63,1.7,379.9,632
6.7,4.6,4.4,33.8,23.6,247.86,0.71,2.69,1.7,382.4,633
6.7,4.6,4.4,33.9,23.7,248.06,0.71,2.35,1.7,383.9,633
8.1,5,4.7,34,23.7,248.06,0.72,2.4,1.7,384.2,633
7.7,5.1,4.8,33.8,23.6,247.66,0.71,2.76,1.7,388.5,633
7.7,5.1,4.8,33.9,23.6,247.46,0.72,3.17,1.7,388.7,633
7.3,5.2,4.9,33.8,23.7,248.27,0.72,2.54,1.7,389.7,636
8.5,5.6,5.3,33.8,23.6,248.07,0.73,2.48,1.7,387.9,638
7.5,5.1,4.8,33.8,23.6,248.07,0.72,2.55,1.6,389.9,640
7.2,5.2,4.9,33.8,23.6,248.47,0.72,2.1,1.6,389.1,640
8.2,5.2,4.9,34,23.6,248.06,0.73,2.55,1.6,387.3,641
8.2,5.2,4.9,34,23.5,248.07,0.72,2.27,1.6,389.7,643
8.2,5.2,4.9,33.9,23.5,247.67,0.72,1.93,1.6,388.3,643
7.8,4.6,4.4,33.9,23.6,248.07,0.72,2.69,1.6,388.7,643
8.2,5.5,5.2,34,23.6,247.05,0.73,2.43,1.6,387.9,645
8.2,5.5,5.2,33.9,23.6,247.46,0.73,1.35,1.6,388.1,645
8.9,5.7,5.4,33.9,23.7,246.24,0.73,2.44,1.6,387.9,646
8.9,5.7,5.4,34,23.7,246.04,0.72,2.93,1.6,386.7,647
8.9,5.7,5.4,33.9,23.6,246.85,0.72,2.89,1.6,388.9,647
6.8,4.7,4.5,33.9,23.6,246.25,0.72,2.86,1.6,389.4,647
7.9,5.2,4.9,33.7,23.6,247.66,0.73,1.07,1.6,390.5,647
7.7,5,4.7,33.9,23.6,246.86,0.73,2.14,1.6,391.6,647
8.1,5.8,5.5,34.1,23.6,247.26,0.72,2.61,1.6,388.6,648
9.1,6.2,5.9,33.9,23.5,246.45,0.73,2.59,1.6,387.4,648
9.1,6.2,5.9,33.9,23.6,245.44,0.73,2.57,1.6,386.4,648
7.5,4.9,4.7,33.9,23.5,243.22,0.73,3.34,1.6,386.8,648
8.2,5.7,5.4,33.9,23.6,245.44,0.72,2.72,1.6,388.7,648
8.4,5.4,5.1,33.7,23.6,247.25,0.72,2.88,1.6,391.7,648
8,5.3,5,33.9,23.6,248.08,0.72,2.85,1.7,391.1,648
8.9,6,5.7,33.9,23.5,247.26,0.72,2.54,1.7,392,648
8.4,5,4.7,33.9,23.6,246.24,0.72,2.64,1.7,387.7,648
8.3,5.3,5,33.9,23.6,246.45,0.72,2.51,1.7,386.6,648
9.7,5.9,5.6,33.9,23.5,246.65,0.73,2.72,1.7,386.4,649
9.7,5.9,5.6,33.8,23.6,247.67,0.73,2.99,1.7,391,649
9.7,5.9,5.6,33.9,23.6,247.46,0.73,3.13,1.7,391.2,649
8.3,5.7,5.4,33.8,23.5,246.65,0.72,2.36,1.7,392,650
9.9,5.7,5.4,34,23.6,248.07,0.73,3.03,1.7,389.9,651
9.9,5.7,5.4,33.9,23.5,248.07,0.74,2.71,1.7,387.6,651
7.4,5.3,5,33.8,23.6,248.06,0.73,3,2.1,382.8,652
7.4,5.3,5,33.8,23.5,244.42,0.73,2.65,2.1,385.3,652
8.9,5.6,5.3,33.9,23.6,246.25,0.73,2.88,2.1,385.2,652
7.6,5.3,5,34,23.6,245.63,0.72,2.75,2.1,390.3,654
9.2,5.5,5.2,33.7,23.6,246.85,0.72,2.6,2.1,393.9,655
9.2,5.5,5.2,33.8,23.6,244.62,0.72,2.94,2.1,389.8,655
9.2,5.5,5.2,33.9,23.6,246.85,0.73,2.29,2.1,390.3,656
8.4,5.6,5.3,33.9,23.6,246.24,0.73,2.81,2.1,390.7,658
8.7,5.4,5.1,33.9,23.5,247.04,0.73,2.56,2.1,393.2,658
7.9,5.2,4.9,33.8,23.5,246.65,0.73,2.46,2.1,394.5,658
8.9,5.9,5.6,33.8,23.6,246.65,0.73,2.78,1.8,393.4,660
8.7,5.7,5.4,33.9,23.6,247.86,0.72,2.7,1.8,389.9,660
8.7,5.7,5.4,33.9,23.6,247.06,0.73,2.89,1.8,394.6,660
8.4,5.7,5.4,33.9,23.6,248.06,0.73,2.32,1.8,393.3,661
9,5.6,5.3,33.8,23.6,248.05,0.75,2.44,1.8,390.7,661
9,5.6,5.3,33.9,23.6,249.89,0.74,1.82,1.8,391.1,661
9,5.6,5.3,33.7,23.7,248.47,0.73,2.48,1.8,390.1,661
9,5.6,5.3,33.9,23.6,248.06,0.74,2.51,1.8,388.8,661
8.5,5.7,5.4,33.8,23.6,248.05,0.74,2.73,1.8,386.8,662
8.4,5.7,5.4,33.9,23.7,248.05,0.73,1.69,1.8,386.1,662
8.6,6.1,5.8,33.9,23.6,247.25,0.73,2.6,1.8,390.5,661
8.5,5.6,5.3,33.8,23.6,248.06,0.74,2.25,1.8,392.6,662
8.6,5.6,5.3,33.6,23.7,248.06,0.74,2.78,1.8,393.7,663
8.6,5.6,5.3,33.8,23.6,248.46,0.74,2.61,1.8,391.4,663
9,6,5.7,33.8,23.6,248.45,0.74,2.23,1.8,388.3,663
9,6,5.7,33.7,23.6,248.25,0.74,1.94,1.8,383.7,663
8.9,5.6,5.3,33.9,23.7,249.26,0.75,2.45,1.8,388.1,664
9.6,6.2,5.9,33.8,23.6,250.47,0.75,2.46,1.8,391.1,664
9.6,6.2,5.9,33.9,23.6,249.25,0.74,2.95,1.8,394.4,664
8.1,5.6,5.3,33.8,23.6,248.04,0.74,2.06,1.8,392.7,664
8.1,5.6,5.3,33.9,23.6,249.26,0.75,2.79,1.8,393.5,664
8.8,5.3,5,33.9,23.6,251.08,0.74,2.31,1.8,392.3,666
8.7,5.7,5.4,34,23.6,249.86,0.74,2.71,1.8,395,668
7.4,5.4,5.1,33.9,23.5,251.29,0.76,3.07,1.8,396.1,669
8.2,5.4,5.1,33.8,23.6,254.1,0.75,2.17,1.8,398.8,671
10.1,5.8,5.5,33.8,23.7,251.06,0.75,2.82,1.8,398.6,672
10.1,5.8,5.5,33.8,23.6,252.09,0.75,1.54,1.8,399.7,672
8.2,5,4.7,33.9,23.7,252.09,0.74,2.01,1.8,405.5,673
8.1,5.5,5.2,33.8,23.7,252.69,0.75,2.03,1.8,405,674
8.1,5.5,5.2,33.8,23.7,252.5,0.75,2.55,1.8,401.5,676
9,5.5,5.2,33.9,23.7,252.9,0.75,2.66,1.8,397.9,677
7.9,5.2,4.9,33.9,23.7,252.49,0.75,2.33,1.4,403,679
8.1,5.5,5.2,33.7,23.7,253.1,0.75,2.1,1.4,402.5,682
8.1,5.5,5.2,33.8,23.6,253.71,0.75,2.53,1.4,400.3,682
8.2,5.8,5.5,33.8,23.6,252.29,0.75,2.79,1.4,401.1,683
8.2,5.8,5.5,33.8,23.6,254.11,0.76,2.59,1.4,395.6,684
8.2,5.8,5.5,33.9,23.6,254.1,0.77,2.71,1.4,396.7,684
8.5,6.1,5.8,33.8,23.6,255.12,0.77,2.88,1.4,390,685
9,5.6,5.3,33.8,23.6,255.52,0.76,3.12,1.4,391.6,687
9.4,5.9,5.6,33.8,23.7,255.32,0.77,2.36,1.4,394.3,688
8.2,5.6,5.3,33.9,23.7,254.51,0.76,2.93,1.3,405.9,689
7.6,5.6,5.3,33.9,23.7,256.73,0.76,2.37,1.3,401.1,689
7.8,5.5,5.2,33.8,23.7,256.54,0.76,1.77,1.3,395.4,689
8.1,5.3,5,33.8,23.7,258.95,0.77,2.52,1.3,398.3,690
8.1,5.3,5,33.8,23.5,255.92,0.77,1.95,1.3,394,690
10.3,6.2,5.9,33.8,23.6,257.13,0.77,2.27,1.3,392,690
10.3,6.2,5.9,33.9,23.6,256.51,0.77,2.67,1.3,393.8,690
10.3,6.2,5.9,33.8,23.6,256.51,0.77,2.36,1.3,397.7,690
7.6,5.2,4.9,33.9,23.7,254.89,0.77,2.68,1.3,396.6,691
8.2,5.4,5.1,33.8,23.7,255.71,0.78,2.76,1.3,392.8,691
8.2,5.4,5.1,33.9,23.6,255.49,0.78,1.99,1.3,395.4,691
8.9,6,5.7,33.9,23.6,256.51,0.78,1.68,1.3,395.5,691
7.9,5.2,4.9,33.9,23.7,256.72,0.78,1.14,1.3,399,691
7.9,5.7,5.4,33.7,23.8,258.75,0.8,2.18,1.3,398.5,692
9.7,5.8,5.5,33.7,23.8,265.09,0.78,2.32,1.3,405.9,693
9.4,5.9,5.6,33.8,23.7,263.28,0.77,1.93,1.3,401.8,696
8.6,5.9,5.6,33.8,23.7,262.65,0.76,1.89,1.3,408.5,698
9.9,5.6,5.3,33.7,23.7,258.39,0.78,1.68,1.3,403.5,703
9.9,5.6,5.3,33.8,23.7,255.76,0.79,1.7,1.3,394.3,703
8.5,5.9,5.6,33.8,23.7,259,0.79,3.07,1.3,412.3,705
8.5,5.9,5.6,33.8,23.7,258.98,0.78,3.22,1.3,409.1,705
8.5,5.9,5.6,33.8,23.7,259.79,0.78,2.83,1.3,403.3,705
9.9,5.9,5.6,33.9,23.7,257.54,0.78,3.05,1.6,405.4,708
9,5.6,5.3,33.7,23.7,257.35,0.79,2.71,1.6,405.6,711
9,5.6,5.3,34,23.6,256.53,0.78,2.61,1.6,404.1,711
9.2,5.7,5.4,34,23.7,259.77,0.79,2.69,1.6,399.5,713
9.2,5.7,5.4,33.9,23.7,258.56,0.79,3.08,1.6,402.5,713
8.6,5.5,5.2,33.9,23.7,258.55,0.79,3.05,1.6,407,715
8.3,5.7,5.4,33.9,23.7,257.74,0.8,2.26,1.6,403.6,719
8.1,5.8,5.5,33.9,23.7,258.15,0.79,2.93,1.6,403.4,719
8.3,5.5,5.2,33.9,23.6,258.96,0.79,1.56,1.6,402.3,720
8.3,5.5,5.2,33.9,23.8,260.98,0.79,2.32,1.7,404.3,722
8.3,5.5,5.2,33.8,23.8,263.84,0.81,2.43,1.7,406.9,722
8.4,6.2,5.9,33.8,23.7,263.65,0.79,1.65,1.7,412.5,724
9.3,5.6,5.3,34,23.8,263.45,0.79,2.53,1.7,409.5,726
9.1,5.9,5.6,33.8,23.7,263.45,0.8,2.84,1.7,408.9,731
9.1,5.9,5.6,34,23.8,265.7,0.8,3.28,1.7,414.7,731
8.8,5.4,5.1,33.9,23.8,260.62,0.79,3,1.7,412.2,736
8.1,5.2,4.9,33.9,23.7,258.38,0.79,3.01,1.7,412.4,739
8,5.6,5.3,33.8,23.6,260.2,0.8,2.46,1.7,414.2,745
8.2,5.3,5,34,23.7,260.2,0.8,2.61,1.7,414.5,747
8.7,5.5,5.2,34.1,23.7,258.97,0.8,2.66,2,416.3,751
7.8,5.7,5.4,34,23.7,258.16,0.8,2.61,2,415,752
9.4,5.9,5.6,34,23.7,258.35,0.8,2.68,2,415.3,752
9.4,5.9,5.6,34,23.6,260.18,0.8,2.76,2,419,752
7.8,5.2,4.9,34,23.7,260.37,0.8,3.06,2,421.7,750
7.6,5,4.7,34,23.7,217.41,0.67,2.33,2,350.8,750
9.8,5.8,5.5,33.9,23.6,218.43,0.67,2.02,2,351.3,749
9.8,5.8,5.5,33.9,23.6,261.38,0.8,2.46,2,417.8,748
9.8,5.8,5.5,34,23.7,260.96,0.81,2.56,2,415.1,748
8.8,5.5,5.2,33.9,23.7,262.79,0.8,2.22,2,412.5,745
8.7,5.9,5.6,33.9,23.7,262.79,0.8,1.93,2,411.8,744
8.7,5.9,5.6,34,23.6,261.37,0.81,1.05,2,412.7,744
8.7,5.9,5.6,34,23.6,264.2,0.81,2.24,2,413.6,744
7.7,5.3,5,33.8,23.7,262.99,0.8,2.67,2,415.3,744
7.7,5.5,5.2,33.9,23.6,262.99,0.8,2.52,2,413.9,743
8.8,5.6,5.3,33.8,23.8,266.45,0.82,1.95,2,408.7,742
9.5,6,5.7,33.8,23.7,266.05,0.81,2.02,2,404.6,741
9.5,6,5.7,33.8,23.7,268.68,0.81,2.51,2,413.3,741
9,5.4,5.1,34,23.8,266.04,0.8,2.69,2,420.7,741
9,5.4,5.1,33.9,23.7,265.64,0.8,2.68,2,425.1,741
9.8,6.2,5.9,34,23.7,265.84,0.81,2.59,2.2,423.8,741
8.4,5.6,5.3,33.8,23.7,266.25,0.81,2.74,2.2,424.9,741
9.1,5.8,5.5,34,23.8,267.86,0.81,2.61,2.2,425.9,742
8.7,5.7,5.4,33.8,23.7,265.44,0.8,2.48,2.2,424.1,743
8,5.3,5,33.9,23.7,266.64,0.81,2.25,2.2,424.6,744
8.5,5.4,5.1,33.9,23.8,267.45,0.8,2.03,2.2,425.8,745
8.5,5.4,5.1,33.9,23.8,268.27,0.81,2.54,2.2,426.5,745
8.1,5.2,4.9,33.8,23.7,267.04,0.82,2.07,2.2,424.1,747
9,5.6,5.3,33.8,23.8,269.68,0.81,2.2,2.2,423.4,748
9,5.6,5.3,33.9,23.7,269.07,0.82,2.27,2.2,424.5,748
7.7,5.5,5.2,34,23.7,270.48,0.81,1.92,1.9,421.9,749
8.1,5.1,4.8,33.9,23.7,269.07,0.81,1.39,1.9,420.8,749
8.2,6.1,5.8,33.9,23.7,268.66,0.82,1.93,1.9,419.7,749
9.2,6,5.7,33.9,23.7,269.67,0.82,2.66,1.9,419,749
9.5,5.8,5.5,33.8,23.8,268.87,0.82,2.62,1.9,420.4,749
7.9,5.4,5.1,33.9,23.7,268.66,0.81,1.99,1.9,420.7,748
7.9,5.4,5.1,34,23.7,269.87,0.82,1.99,1.9,421.9,748
8.9,5.4,5.1,33.9,23.6,270.07,0.82,2.61,1.9,420.8,748
10.2,5.7,5.4,33.9,23.7,270.27,0.82,1.68,1.9,424.1,748
7.7,5.7,5.4,34,23.6,271.09,0.82,1.91,1.8,422.9,748
8.6,5.6,5.3,33.7,23.7,271.29,0.82,1.1,1.8,419.7,747
8.8,5.7,5.4,33.8,23.7,274.34,0.83,2.35,1.8,415.7,747
8.1,5.6,5.3,33.9,23.7,273.93,0.83,2.43,1.8,416.8,747
7.3,5.2,4.9,33.9,23.7,272.72,0.82,1.48,1.8,423.2,746
7.6,5.2,4.9,33.8,23.7,272.11,0.82,1.02,1.8,426.6,745
8.1,5.3,5,33.9,23.6,271.09,0.82,1.78,1.8,427.2,745
8.9,5.8,5.5,33.8,23.7,272.31,0.83,2.19,1.8,426.5,744
8.9,5.8,5.5,33.7,23.7,272.51,0.82,1.38,1.8,424.9,744
8.4,5.9,5.6,33.9,23.7,271.7,0.83,2.37,1.8,426.7,743
8.2,5.5,5.2,34,23.7,272.11,0.83,1.33,1.6,430.9,742
10.5,5.9,5.6,33.9,23.6,274.13,0.82,2.21,1.6,431.8,740
8.8,5.8,5.5,33.8,23.7,273.93,0.83,2.34,1.6,432.1,740
8.3,5.3,5,33.9,23.7,275.14,0.83,1.74,1.6,432.9,739
8.3,5.3,5,33.9,23.7,275.95,0.83,1.51,1.6,432.4,739
8.3,5.3,5,33.8,23.6,276.77,0.83,1.39,1.6,432.5,739
8.7,5.5,5.2,34,23.6,277.37,0.84,1.8,1.6,432,740
8.5,5.7,5.4,33.9,23.7,275.95,0.84,1.01,1.6,430.9,742
7.4,5.5,5.2,34,23.7,279.4,0.84,1.75,1.6,433.2,742
8.4,5.6,5.3,33.9,23.7,279,0.85,2.2,1.6,433.2,745
9.1,5.7,5.4,33.9,23.6,277.57,0.84,2.06,1.2,435,748
8,5.7,5.4,33.9,23.7,280.61,0.85,1.49,1.2,431,752
8.1,5.9,5.6,33.8,23.7,280.82,0.84,2.21,1.2,432.7,755
8.1,5.9,5.6,33.9,23.6,279.4,0.85,2.29,1.2,435.2,755
8.2,5.2,4.9,33.9,23.7,282.03,0.85,2.49,1.2,436.3,758
8.2,5.2,4.9,33.9,23.7,282.03,0.85,2.49,1.2,436.6,759
8.1,5.6,5.3,33.9,23.6,280.62,0.86,2.48,1.2,436.8,760
8.2,5.9,5.6,34,23.6,281.42,0.86,1.85,1.2,436.9,760
8.2,5.9,5.6,33.9,23.7,282.05,0.86,1.1,1.2,439.7,760
8.2,5.9,5.6,34,23.7,282.23,0.85,2.42,1.2,440.9,760
8.4,5.6,5.3,33.9,23.7,282.25,0.85,2.51,1.2,442.3,761
8.4,5.6,5.3,33.9,23.7,282.85,0.86,2.84,1.5,444.2,761
7.6,5.7,5.4,33.9,23.7,282.23,0.86,1.84,1.5,443.6,761
7.6,5.7,5.4,33.8,23.8,283.05,0.86,1.82,1.5,441.7,761
8.4,5.5,5.2,33.8,23.7,285.09,0.87,2.22,1.5,438.2,760
8.7,5.5,5.2,33.8,23.7,191.47,0.58,1.78,1.5,290.3,760
8.7,5.5,5.2,33.8,23.7,236.25,0.74,0.72,1.5,361.8,760
8,5.4,5.1,33.5,23.7,239.28,0.75,1.81,1.5,357.7,760
8.3,5.5,5.2,33.8,23.7,288.73,0.91,2.39,1.5,428.2,760
8.3,5.5,5.2,33.8,23.7,287.71,0.89,2.41,1.5,434.3,760
9,5.5,5.2,33.7,23.7,284.88,0.89,2.27,1.2,437.7,760
9,5.5,5.2,33.7,23.7,286.3,0.89,2.13,1.2,438.4,761
9,5.5,5.2,33.8,23.7,285.89,0.89,2.72,1.2,437.4,761
9,5.5,5.2,33.7,23.9,287.3,0.89,1.72,1.2,438.7,761
8,5.8,5.5,33.8,23.7,291.79,0.91,2.48,1.2,441.2,761
8,5.5,5.2,33.8,23.7,293,0.89,2.85,1.2,448.7,762
8.4,5.7,5.4,33.8,23.8,292.98,0.89,3.02,1.2,456.5,763
8,5.5,5.2,33.9,23.6,293.39,0.89,2.27,1.2,470.5,764
8.2,5.5,5.2,33.8,23.7,296.25,0.9,3.19,1.2,463,765
8.2,5.5,5.2,33.9,23.7,293.01,0.88,2.87,1.2,458.5,765
8.9,5.7,5.4,33.9,23.7,290.78,0.89,2.85,1.2,452.3,766
8.9,5.7,5.4,33.9,23.8,289.16,0.9,3.26,1.1,451.6,767
8.4,5.8,5.5,33.7,23.6,288.15,0.9,3.07,1.1,450.3,768
8.4,5.8,5.5,33.8,23.7,288.96,0.9,3.59,1.1,454.9,768
8,5.6,5.3,33.9,23.7,289.77,0.9,3.2,1.1,453.9,769
8.1,5.3,5,33.8,23.6,289.96,0.9,3,1.1,452.1,765
9.1,5.6,5.3,33.9,23.7,288.16,0.9,2.49,1.1,450.4,761
7.3,5.6,5.3,33.8,23.7,288.14,0.9,2.35,1.1,449.3,759
9.6,5.9,5.6,33.8,23.7,288.14,0.91,2.88,1.1,449.7,753
8.3,5.8,5.5,33.6,23.7,289.56,0.92,2.7,1.1,447.6,750
8.3,5.8,5.5,33.7,23.7,290.57,0.93,2.77,1.1,441.9,747
8,5.7,5.4,33.6,23.7,292.19,0.93,2.9,0.7,439.8,743
8.6,5.9,5.6,33.8,23.7,292.19,0.92,3.1,0.7,444.8,736
8.6,5.9,5.6,33.7,23.6,291.99,0.92,2.95,0.7,446.7,736
8.6,6,5.7,33.7,23.7,290.77,0.92,3.01,0.7,447.9,730
8.1,5.7,5.4,33.7,23.6,291.99,0.92,3.67,0.7,449.2,727
8.4,5.6,5.3,33.9,23.7,291.39,0.92,2.9,0.7,448.8,726
8,5.7,5.4,33.9,23.7,292.19,0.92,2.69,0.7,451,726
8,5.7,5.4,33.7,23.6,293,0.91,3.17,0.7,451.7,726
9.1,5.8,5.5,33.8,23.7,293,0.92,3.1,0.7,452.5,726
8,5.8,5.5,33.9,23.7,293,0.92,3.03,0.8,456,728
8.2,5.7,5.4,33.9,23.6,293.01,0.92,3.23,0.8,457.1,730
8.2,5.7,5.4,33.9,23.7,293.22,0.92,2.79,0.8,457.3,730
8.2,5.6,5.3,33.8,23.6,293.01,0.92,2.64,0.8,454.8,730
8.2,5.6,5.3,33.7,23.7,294.23,0.92,2.16,0.8,453.4,730
8.5,5.2,4.9,33.8,23.6,293.01,0.93,2.61,0.8,453.6,731
8.5,5.2,4.9,33.9,23.7,293,0.94,2.56,0.8,454.5,731
8,5.8,5.5,33.8,23.6,294.83,0.94,2.82,0.8,450.9,731
8.6,5.7,5.4,33.8,23.7,295.03,0.95,3.62,0.8,449.9,731
8.9,6.1,5.8,33.6,23.6,296.04,0.95,3.09,0.8,450,730
8.9,6.1,5.8,33.7,23.7,296.25,0.95,3.01,0.6,450.3,728
9.4,6.2,5.9,33.7,23.7,294.83,0.95,3.14,0.6,450.4,724
9.4,6.2,5.9,33.7,23.6,295.04,0.95,2.89,0.6,453.3,722
8.3,5.5,5.2,33.8,23.6,293,0.95,2.86,0.6,453.4,722
8.3,5.5,5.2,33.8,23.6,294.23,0.95,2.93,0.6,454,722
7.4,5.2,4.9,33.7,23.6,294.83,0.95,3.28,0.6,453.1,722
7.4,5.2,4.9,33.9,23.7,296.65,0.95,3.26,0.6,452.7,722
7.7,5.5,5.2,33.7,23.6,296.04,0.95,2.54,0.6,454.4,722
7.7,5.5,5.2,33.8,23.6,296.05,0.95,2.49,0.6,458.4,722
7.7,5.5,5.2,33.8,23.7,298.28,0.96,2.97,0.6,459.4,721
9.7,6,5.7,33.7,23.7,299.09,0.96,2.98,0.6,458,721
8.3,5.4,5.1,33.7,23.6,301.11,0.97,2.59,0.5,458.4,721
8.3,5.4,5.1,33.8,23.6,300.1,0.97,2.66,0.5,463.1,721
7.5,5.5,5.2,33.8,23.7,299.89,0.96,3.15,0.5,467.3,722
7.8,5.5,5.2,33.8,23.7,300.71,0.95,3.06,0.5,469.2,722
8.7,5.8,5.5,33.8,23.7,304.36,0.96,3.11,0.5,471.5,722
7,5.5,5.2,33.8,23.7,302.33,0.96,2.98,0.5,467.3,721
8.8,5.5,5.2,33.6,23.6,303.95,0.97,2.78,0.5,469.6,721
7.9,5.8,5.5,33.7,23.7,305.17,0.98,2.98,0.5,468.5,721
9.4,6,5.7,33.6,23.6,305.38,0.98,2.79,0.5,469,720
7.9,5.5,5.2,33.6,23.7,305.16,0.99,2.89,0.5,469.8,721
9.3,5.8,5.5,33.8,23.7,307.2,0.98,2.53,0.6,472.8,721
8.5,5.8,5.5,33.6,23.6,306.19,0.98,2.58,0.6,471.7,721
8.4,5.9,5.6,33.7,23.6,306.39,0.98,2.35,0.6,471.7,721
8.7,5.7,5.4,33.5,23.7,308.22,0.99,2.84,0.6,471.3,721
8.2,5.5,5.2,33.7,23.7,311.26,1.03,2.88,0.6,475.3,720
9.9,5.7,5.4,33.6,23.7,312.47,1.03,2.89,0.6,477.8,720
9.9,5.7,5.4,33.6,23.6,310.24,1.02,3.29,0.6,478.9,720
8.1,5.8,5.5,33.6,23.7,310.03,1,3.13,0.6,480.9,719
8.1,5.8,5.5,33.4,23.7,311.65,1.05,2.41,0.6,496,719
8.5,5.7,5.4,33.3,23.7,316.12,1.07,3.26,0.6,497.3,717
8.7,5.7,5.4,33.5,23.7,264.44,0.9,2.89,0.7,418.5,715
9.2,5.6,5.3,33.4,23.6,320.17,1.06,3.52,0.7,500.8,715
8.1,6.1,5.8,33.5,23.6,320.37,1.06,3.04,0.7,499.8,714
8.1,6.1,5.8,33.5,23.7,317.33,1.06,2.61,0.7,492.4,714
9.4,5.9,5.6,33.5,23.7,316.52,1.05,2.69,0.7,490.1,714
9.4,5.9,5.6,33.5,23.7,316.32,1.04,3,0.7,493.6,714
8.1,5.7,5.4,33.5,23.6,317.73,1.03,3.66,0.7,501.7,713
8.1,5.7,5.4,33.6,23.6,318.54,1.04,3.06,0.7,505.5,713
8,6.2,5.9,33.6,23.6,318.55,1.05,2.97,0.7,508.3,714
9,6.4,6.1,33.6,23.6,321.59,1.06,3.64,0.7,515,715
9,6.4,6.1,33.6,23.6,320.38,1.05,3.11,0.7,521.1,715
9,6.4,6.1,33.5,23.6,322.18,1.06,3.39,0.7,524.5,715
9,6.4,6.1,33.6,23.6,322.4,1.06,3.35,0.7,523,715
9,6.4,6.1,33.6,23.6,322.4,1.07,2.95,1,528,714
9.5,6.5,6.2,33.5,23.6,322.19,1.08,2.94,1,524.1,713
9.6,6.2,5.9,33.6,23.6,319.56,1.08,2.42,1,517.1,713
9.3,6.5,6.2,33.5,23.6,321.58,1.07,2.5,1,519.7,714
10,6.4,6.1,33.5,23.6,322.79,1.08,2.77,1,530.2,715
10,6.4,6.1,33.5,23.6,324.63,1.09,2.48,1,542.1,715
9.7,7,6.7,33.5,23.6,326.45,1.12,3.41,1,551.2,715
8.2,6.1,5.8,33.5,23.7,326.25,1.12,3.52,1.2,549.2,713
11.8,7.1,6.7,33.4,23.7,327.87,1.14,3.83,1.2,550.2,712
11.2,6.8,6.5,33.5,23.6,327.47,1.12,3.48,1.2,537.1,712
11.2,6.8,6.5,33.3,23.6,332.95,1.15,3.44,1.2,556.6,713
11.8,7.1,6.7,33.4,23.7,340.04,1.18,3.3,1.2,564.3,713
12.7,7.2,6.8,33.5,23.7,338.43,1.15,3.42,1.2,556,713
11.3,7.2,6.8,33.4,23.7,338.02,1.16,3.18,1.2,566.9,713
11.9,7.6,7.2,33.3,23.7,339.86,1.18,3.43,1.2,579.5,713
11.9,7.6,7.2,33.3,23.7,340.86,1.18,2.93,1.2,586.3,713
11,7.4,7,33.3,23.7,344.1,1.18,3.07,1.2,587.1,712
11,7.4,7,33.1,23.7,340.25,1.18,2.95,1.2,581,712
11.7,6.3,6,33.4,23.7,342.67,1.19,4.05,1.6,578.9,712
10.1,6.6,6.3,33.4,23.6,341.65,1.19,3.48,1.6,584.3,712
10.1,6.6,6.3,33.6,23.7,340.63,1.17,3.48,1.6,581.8,712
12.4,6.8,6.5,33.7,23.6,344.29,1.17,3.7,1.6,584.9,714
12.2,6.8,6.5,33.4,23.6,339.41,1.17,3.63,1.6,581.3,717
10.6,7.1,6.7,33.6,23.6,341.05,1.19,3.89,1.6,582.3,719
10.6,7.1,6.7,33.5,23.7,339.82,1.19,2.81,1.6,585.7,719
10.6,7,6.7,33.5,23.7,339.21,1.2,3.64,1.6,589.7,722
10.1,6.7,6.4,33.5,23.7,341.04,1.2,4.11,1.7,590.7,727
10.8,7.3,6.9,33.7,23.7,341.23,1.2,4.39,1.7,590.7,730
9.5,7,6.7,33.6,23.6,342.66,1.2,3.74,1.7,592.6,733
9.5,7,6.7,33.4,23.7,341.83,1.21,4.1,1.7,592.5,736
10.3,7.1,6.7,33.5,23.7,341.64,1.21,3.11,1.7,593.2,736
